SUBJECT,TIME,MARKET_SHARE_PCT,UNIT_PRODUCTION_COST,REGION
Competitor038,44,116.252,72.24,APAC
Competitor039,44,259.935,41.573,AMER
Competitor040,44,53.021,203.588,EMEA
Competitor041,44,462.465,107.771,APAC
Competitor042,44,43.363,58.004,AMER
Competitor043,44,372.686,146.774,EMEA
Competitor044,44,48.627,69.989,APAC
Competitor045,44,63.689,120.426,AMER
Us,44,428.866,235.046,EMEA
Competitor001,45,148.948,395.358,EMEA
Competitor002,45,37.802,53.355,APAC
Competitor003,45,135.65,127.518,AMER
Competitor004,45,131.921,41.614,EMEA
Competitor005,45,38.545,397.63,APAC
Competitor006,45,110.611,93.477,AMER
Competitor007,45,81.497,56.633,EMEA
Competitor008,45,339.658,112.212,APAC
Competitor009,45,62.282,38.712,AMER
Competitor010,45,76.556,81.886,EMEA
Competitor011,45,218.226,17.419,APAC
Competitor012,45,46.602,535.519,AMER
Competitor013,45,263.231,79.498,EMEA
Competitor014,45,22.982,85.622,APAC
Competitor015,45,416.055,211.216,AMER
Competitor016,45,40.471,19.519,EMEA
Competitor017,45,153.257,106.445,APAC
Competitor018,45,111.893,103.348,AMER
Competitor019,45,53.38,98.737,EMEA
Competitor020,45,301.671,187.551,APAC
Competitor021,45,31.554,122.581,AMER
Competitor022,45,230.056,93.599,EMEA
Competitor023,45,46.037,36.606,APAC
Competitor024,45,98.888,89.012,AMER
Competitor025,45,120.349,43.432,EMEA
Competitor026,45,53.325,120.438,APAC
Competitor027,45,254.566,106.816,AMER
Competitor028,45,85.033,140.845,EMEA
Competitor029,45,237.57,382.207,APAC
Competitor030,45,47.344,23.148,AMER
Competitor031,45,55.775,222.679,EMEA
Competitor032,45,209.054,22.212,APAC
Competitor033,45,64.486,101.961,AMER
Competitor034,45,443.598,174.962,EMEA
Competitor035,45,33.581,86.267,APAC
Competitor036,45,77.835,130.425,AMER
Competitor037,45,35.66,32.419,EMEA
Competitor038,45,114.532,71.753,APAC
Competitor039,45,262.621,40.504,AMER
Competitor040,45,52.005,205.04,EMEA
Competitor041,45,482.072,107.046,APAC
Competitor042,45,42.263,58.965,AMER
Competitor043,45,380.966,145.188,EMEA
Competitor044,45,50.042,69.899,APAC
Competitor045,45,62.206,121.415,AMER
Us,45,442.134,244.192,EMEA
Competitor001,46,157.427,411.539,EMEA
Competitor002,46,37.707,51.446,APAC
Competitor003,46,131.357,128.725,AMER
Competitor004,46,131.244,39.769,EMEA
Competitor005,46,38.698,405.15,APAC
Competitor006,46,111.231,91.066,AMER
Competitor007,46,84.377,57.53,EMEA
Competitor008,46,337.792,113.905,APAC
Competitor009,46,59.079,37.981,AMER
Competitor010,46,75.692,82.592,EMEA
Competitor011,46,228.541,17.06,APAC
Competitor012,46,45.413,552.372,AMER
Competitor013,46,272.372,80.624,EMEA
Competitor014,46,22.492,85.212,APAC
Competitor015,46,416.141,212.41,AMER
Competitor016,46,39.221,18.993,EMEA
Competitor017,46,154.482,105.059,APAC
Competitor018,46,113.47,104.61,AMER
Competitor019,46,53.065,98.233,EMEA
Competitor020,46,306.821,190.227,APAC
Competitor021,46,32.031,123.534,AMER
Competitor022,46,232.623,92.803,EMEA
Competitor023,46,44.991,35.254,APAC
Competitor024,46,98.532,90.91,AMER
Competitor025,46,122.287,42.034,EMEA
Competitor026,46,53.659,119.183,APAC
Competitor027,46,262.082,106.08,AMER
Competitor028,46,88.419,143.008,EMEA
Competitor029,46,250.216,394.665,APAC
Competitor030,46,46.563,22.483,AMER
Competitor031,46,55.192,219.732,EMEA
Competitor032,46,216.321,21.639,APAC
Competitor033,46,64.811,102.121,AMER
Competitor034,46,446.105,174.959,EMEA
Competitor035,46,32.005,87.625,APAC
Competitor036,46,77.234,129.343,AMER
Competitor037,46,34.662,32.285,EMEA
Competitor038,46,116.118,72.746,APAC
Competitor039,46,268.723,38.443,AMER
Competitor040,46,49.977,208.089,EMEA
Competitor041,46,488.4,105.852,APAC
Competitor042,46,41.356,58.332,AMER
Competitor043,46,379.399,147.233,EMEA
Competitor044,46,49.805,68.236,APAC
Competitor045,46,61.253,118.371,AMER
Us,46,459.838,250.365,EMEA
Competitor001,47,157.84,429.955,EMEA
Competitor002,47,36.163,49.441,APAC
Competitor003,47,131.599,130.146,AMER
Competitor004,47,134.571,38.666,EMEA
Competitor005,47,37.673,408.037,APAC
Competitor006,47,113.518,90.877,AMER
Competitor007,47,81.362,55.643,EMEA
Competitor008,47,339.147,111.297,APAC
Competitor009,47,58.728,37.542,AMER
Competitor010,47,76.499,83.523,EMEA
Competitor011,47,231.896,16.401,APAC
Competitor012,47,42.374,551.521,AMER
Competitor013,47,271.102,81.649,EMEA
Competitor014,47,22.215,82.873,APAC
Competitor015,47,420.226,215.49,AMER
Competitor016,47,38.254,18.268,EMEA
Competitor017,47,154.152,105.345,APAC
Competitor018,47,116.545,103.854,AMER
Competitor019,47,53.681,98.205,EMEA
Competitor020,47,307.375,193.676,APAC
Competitor021,47,32.191,127.329,AMER
Competitor022,47,240.873,92.811,EMEA
Competitor023,47,44.112,33.669,APAC
Competitor024,47,102.218,92.209,AMER
Competitor025,47,121.061,41.172,EMEA
Competitor026,47,52.045,118.485,APAC
Competitor027,47,271.117,105.89,AMER
Competitor028,47,88.677,140.394,EMEA
Competitor029,47,260.101,409.248,APAC
Competitor030,47,47.797,22.032,AMER
Competitor031,47,55.252,214.4,EMEA
Competitor032,47,213.692,21.388,APAC
Competitor033,47,63.6,103.853,AMER
Competitor034,47,461.933,173.366,EMEA
Competitor035,47,30.716,89.957,APAC
Competitor036,47,78.379,129.75,AMER
Competitor037,47,32.951,31.342,EMEA
Competitor038,47,118.672,74.011,APAC
Competitor039,47,263.905,37.893,AMER
Competitor040,47,50.212,207.117,EMEA
Competitor041,47,493.429,107.122,APAC
Competitor042,47,37.66,59.459,AMER
Competitor043,47,394.81,149.414,EMEA
Competitor044,47,50.278,68.085,APAC
Competitor045,47,59.906,118.988,AMER
Us,47,472.629,255.508,EMEA
Competitor001,48,160.594,443.805,EMEA
Competitor002,48,35.535,47.778,APAC
Competitor003,48,129.513,131.381,AMER
Competitor004,48,132.134,37.312,EMEA
Competitor005,48,36.585,406.3,APAC
Competitor006,48,113.589,91.218,AMER
Competitor007,48,80.191,55.954,EMEA
Competitor008,48,343.816,111.175,APAC
Competitor009,48,56.817,36.564,AMER
Competitor010,48,76.897,82.389,EMEA
Competitor011,48,242.681,15.702,APAC
Competitor012,48,40.932,575.093,AMER
Competitor013,48,280.397,80.415,EMEA
Competitor014,48,22.431,84.37,APAC
Competitor015,48,433.16,218.282,AMER
Competitor016,48,38.038,17.892,EMEA
Competitor017,48,154.047,104.662,APAC
Competitor018,48,120.26,102.875,AMER
Competitor019,48,54.199,100.06,EMEA
Competitor020,48,320.19,195.857,APAC
Competitor021,48,32.065,129.216,AMER
Competitor022,48,242.636,92.633,EMEA
Competitor023,48,43.256,32.357,APAC
Competitor024,48,105.011,90.826,AMER
Competitor025,48,126.945,41.268,EMEA
Competitor026,48,51.335,120.094,APAC
Competitor027,48,274.646,105.957,AMER
Competitor028,48,86.875,141.027,EMEA
Competitor029,48,259.871,424.831,APAC
Competitor030,48,48.341,20.796,AMER
Competitor031,48,54.443,211.984,EMEA
Competitor032,48,211.765,21.533,APAC
Competitor033,48,60.983,103.786,AMER
Competitor034,48,464.318,171.938,EMEA
Competitor035,48,29.506,88.807,APAC
Competitor036,48,76.837,135.207,AMER
Competitor037,48,31.778,30.965,EMEA
Competitor038,48,118.633,73.518,APAC
Competitor039,48,269.536,37.529,AMER
Competitor040,48,49.174,210.551,EMEA
Competitor041,48,514.004,103.86,APAC
Competitor042,48,36.996,60.594,AMER
Competitor043,48,408.259,152.257,EMEA
Competitor044,48,48.521,66.948,APAC
Competitor045,48,59.464,118.348,AMER
Us,48,487.87,257.396,EMEA
Competitor001,49,166.681,458.113,EMEA
Competitor002,49,34.662,46.757,APAC
Competitor003,49,128.91,132.044,AMER
Competitor004,49,132.213,36.939,EMEA
Competitor005,49,34.857,415.488,APAC
Competitor006,49,115.13,91.823,AMER
Competitor007,49,82.399,56.975,EMEA
Competitor008,49,360.693,113.839,APAC
Competitor009,49,56.404,35.59,AMER
Competitor010,49,77.965,81.186,EMEA
Competitor011,49,252.817,15.201,APAC
Competitor012,49,40.996,586.025,AMER
Competitor013,49,291.978,79.351,EMEA
Competitor014,49,22.145,84.21,APAC
Competitor015,49,454.985,223.617,AMER
Competitor016,49,37.652,17.537,EMEA
Competitor017,49,155.926,104.915,APAC
Competitor018,49,124.036,101.722,AMER
Competitor019,49,52.324,100.744,EMEA
Competitor020,49,322.118,193.17,APAC
Competitor021,49,31.021,128.668,AMER
Competitor022,49,253.133,95.408,EMEA
Competitor023,49,42.439,31.627,APAC
Competitor024,49,105.716,90.888,AMER
Competitor025,49,128.771,41.54,EMEA
Competitor026,49,51.53,117.354,APAC
Competitor027,49,274.023,106.358,AMER
Competitor028,49,89.493,139.358,EMEA
Competitor029,49,263.348,429.077,APAC
Competitor030,49,45.822,20.43,AMER
Competitor031,49,54.521,212.218,EMEA
Competitor032,49,218.719,21.294,APAC
Competitor033,49,61.755,103.958,AMER
Competitor034,49,483.919,174.322,EMEA
Competitor035,49,28.023,88.548,APAC
Competitor036,49,77.411,137.284,AMER
Competitor037,49,31.486,30.052,EMEA
Competitor038,49,115.675,72.783,APAC
Competitor039,49,270.472,35.226,AMER
Competitor040,49,48.008,216.582,EMEA
Competitor041,49,525.584,100.568,APAC
Competitor042,49,36.314,60.526,AMER
Competitor043,49,416.475,153.824,EMEA
Competitor044,49,48.374,66.357,APAC
Competitor045,49,60.039,117.237,AMER
Us,49,506.941,256.83,EMEA
Competitor001,50,171.857,473.128,EMEA
Competitor002,50,34.047,46.042,APAC
Competitor003,50,128.982,128.503,AMER
Competitor004,50,131.821,36.076,EMEA
Competitor005,50,33.828,419.393,APAC
Competitor006,50,115.257,91.909,AMER
Competitor007,50,82.598,56.868,EMEA
Competitor008,50,364.925,117.464,APAC
Competitor009,50,54.007,34.347,AMER
Competitor010,50,78.272,81.262,EMEA
Competitor011,50,271.693,14.775,APAC
Competitor012,50,40.504,614.351,AMER
Competitor013,50,298.342,79.45,EMEA
Competitor014,50,21.323,85.326,APAC
Competitor015,50,481.555,223.282,AMER
Competitor016,50,36.498,17.407,EMEA
Competitor017,50,153.512,103.665,APAC
Competitor018,50,125.42,100.694,AMER
Competitor019,50,50.501,101.985,EMEA
Competitor020,50,331.248,197.383,APAC
Competitor021,50,30.636,130.518,AMER
Competitor022,50,265.944,95.213,EMEA
Competitor023,50,41.545,31.346,APAC
Competitor024,50,105.623,92.345,AMER
Competitor025,50,130.959,41.67,EMEA
Competitor026,50,48.837,120.187,APAC
Competitor027,50,289.668,106.545,AMER
Competitor028,50,88.118,135.531,EMEA
Competitor029,50,267.956,434.586,APAC
Competitor030,50,44.84,20.856,AMER
Competitor031,50,52.508,205.902,EMEA
Competitor032,50,215.234,20.387,APAC
Competitor033,50,60.188,104.735,AMER
Competitor034,50,490.767,174.437,EMEA
Competitor035,50,27.785,89.062,APAC
Competitor036,50,78.853,140.404,AMER
Competitor037,50,30.773,29.295,EMEA
Competitor038,50,112.819,73.677,APAC
Competitor039,50,274.698,33.91,AMER
Competitor040,50,47.584,217.154,EMEA
Competitor041,50,550.455,100.382,APAC
Competitor042,50,36.386,59.046,AMER
Competitor043,50,426.327,151.991,EMEA
Competitor044,50,47.021,66.395,APAC
Competitor045,50,60.245,117.845,AMER
Us,50,505.584,260.844,EMEA
Competitor001,51,174.406,480.59,EMEA
Competitor002,51,32.661,45.143,APAC
Competitor003,51,124.865,128.656,AMER
Competitor004,51,132.85,35.061,EMEA
Competitor005,51,31.907,429.078,APAC
Competitor006,51,120.501,92.153,AMER
Competitor007,51,82.985,57.361,EMEA
Competitor008,51,378.546,121.022,APAC
Competitor009,51,53.985,34.049,AMER
Competitor010,51,79.655,81.504,EMEA
Competitor011,51,273.924,14.259,APAC
Competitor012,51,39.771,630.231,AMER
Competitor013,51,302.536,81.475,EMEA
Competitor014,51,21.274,88.531,APAC
Competitor015,51,501.619,229.787,AMER
Competitor016,51,35.008,17.067,EMEA
Competitor017,51,153.492,102.032,APAC
Competitor018,51,130.551,101.353,AMER
Competitor019,51,49.428,101.068,EMEA
Competitor020,51,337.848,201.159,APAC
Competitor021,51,29.874,128.056,AMER
Competitor022,51,275.225,97.153,EMEA
Competitor023,51,41.036,31.084,APAC
Competitor024,51,107.367,92.994,AMER
Competitor025,51,136.609,41.366,EMEA
Competitor026,51,48.119,121.917,APAC
Competitor027,51,311.215,105.92,AMER
Competitor028,51,87.611,134.577,EMEA
Competitor029,51,280.176,439.38,APAC
Competitor030,51,43.083,20.282,AMER
Competitor031,51,53.152,204.596,EMEA
Competitor032,51,218.27,19.56,APAC
Competitor033,51,57.771,105.064,AMER
Competitor034,51,492.312,171.925,EMEA
Competitor035,51,26.446,87.915,APAC
Competitor036,51,80.85,142.049,AMER
Competitor037,51,29.009,27.592,EMEA
Competitor038,51,115.052,74.397,APAC
Competitor039,51,270.755,33.006,AMER
Competitor040,51,45.643,218.378,EMEA
Competitor041,51,564.232,100.335,APAC
Competitor042,51,36.654,60.958,AMER
Competitor043,51,443.761,154.419,EMEA
Competitor044,51,46.757,66.79,APAC
Competitor045,51,62.685,117.349,AMER
Us,51,515.731,266.612,EMEA
Competitor001,52,177.838,493.33,EMEA
Competitor002,52,30.838,43.708,APAC
Competitor003,52,121.104,127.575,AMER
Competitor004,52,134.751,34.168,EMEA
Competitor005,52,30.529,429.233,APAC
Competitor006,52,122.956,94.032,AMER
Competitor007,52,82.629,56.779,EMEA
Competitor008,52,383.752,119.784,APAC
Competitor009,52,54.482,33.833,AMER
Competitor010,52,79.91,79.265,EMEA
Competitor011,52,277.503,14.025,APAC
Competitor012,52,39.656,649.288,AMER
Competitor013,52,310.276,79.102,EMEA
Competitor014,52,20.788,88.253,APAC
Competitor015,52,517.582,234.584,AMER
Competitor016,52,34.843,17.013,EMEA
Competitor017,52,152.39,103.387,APAC
Competitor018,52,132.867,101.069,AMER
Competitor019,52,48.079,101.315,EMEA
Competitor020,52,337.947,203.108,APAC
Competitor021,52,29.43,126.476,AMER
Competitor022,52,273.132,97.821,EMEA
Competitor023,52,40.944,30.697,APAC
Competitor024,52,109.753,93.269,AMER
Competitor025,52,140.61,39.799,EMEA
Competitor026,52,47.054,124.174,APAC
Competitor027,52,321.655,106.174,AMER
Competitor028,52,86.021,136.884,EMEA
Competitor029,52,286.853,442.591,APAC
Competitor030,52,43.905,19.725,AMER
Competitor031,52,53.42,204.208,EMEA
Competitor032,52,224.008,19.055,APAC
Competitor033,52,54.692,103.969,AMER
Competitor034,52,500.609,167.803,EMEA
Competitor035,52,25.314,88.27,APAC
Competitor036,52,80.195,140.993,AMER
Competitor037,52,28.699,26.865,EMEA
Competitor038,52,112.45,72.909,APAC
Competitor039,52,278.188,32.545,AMER
Competitor040,52,43.523,223.086,EMEA
Competitor041,52,591.913,100.752,APAC
Competitor042,52,35.828,61.192,AMER
Competitor043,52,445.07,155.282,EMEA
Competitor044,52,46.768,66.325,APAC
Competitor045,52,59.977,119.215,AMER
Us,52,524.529,279.794,EMEA
Competitor001,53,176.924,506.37,EMEA
Competitor002,53,28.818,43.411,APAC
Competitor003,53,122.537,125.118,AMER
Competitor004,53,133.212,33.467,EMEA
Competitor005,53,29.906,434.786,APAC
Competitor006,53,124.03,95.601,AMER
Competitor007,53,82.63,56.701,EMEA
Competitor008,53,395.065,121.962,APAC
Competitor009,53,53.015,33.459,AMER
Competitor010,53,81.268,79.081,EMEA
Competitor011,53,282.245,13.577,APAC
Competitor012,53,39.125,678.408,AMER
Competitor013,53,297.973,79.402,EMEA
Competitor014,53,21.3,87.886,APAC
Competitor015,53,538.83,233.206,AMER
Competitor016,53,34.427,16.648,EMEA
Competitor017,53,147.415,103.029,APAC
Competitor018,53,136.298,100.792,AMER
Competitor019,53,48.51,103.157,EMEA
Competitor020,53,341.045,203.871,APAC
Competitor021,53,28.828,127.374,AMER
Competitor022,53,275.894,98.459,EMEA
Competitor023,53,39.228,29.685,APAC
Competitor024,53,107.89,94.87,AMER
Competitor025,53,140.405,39.331,EMEA
Competitor026,53,46.29,125.838,APAC
Competitor027,53,321.05,107.568,AMER
Competitor028,53,88.139,137.457,EMEA
Competitor029,53,292.189,459.95,APAC
Competitor030,53,43.454,19.439,AMER
Competitor031,53,53.282,203.92,EMEA
Competitor032,53,231.032,18.601,APAC
Competitor033,53,52.997,104.435,AMER
Competitor034,53,517.702,170.113,EMEA
Competitor035,53,25.221,87.97,APAC
Competitor036,53,80.799,145.712,AMER
Competitor037,53,27.9,26.316,EMEA
Competitor038,53,113.624,71.759,APAC
Competitor039,53,274.132,31.48,AMER
Competitor040,53,42.978,227.98,EMEA
Competitor041,53,613.849,99.745,APAC
Competitor042,53,35.74,60.774,AMER
Competitor043,53,458.309,155.03,EMEA
Competitor044,53,46.182,64.962,APAC
Competitor045,53,60.601,116.094,AMER
Us,53,531.708,286.754,EMEA
Competitor001,54,180.037,523.826,EMEA
Competitor002,54,27.481,43.011,APAC
Competitor003,54,121.525,128.266,AMER
Competitor004,54,136.305,32.977,EMEA
Competitor005,54,29.949,446.349,APAC
Competitor006,54,128.616,91.325,AMER
Competitor007,54,83.371,55.345,EMEA
Competitor008,54,403.635,125.484,APAC
Competitor009,54,51.212,33.457,AMER
Competitor010,54,82.789,79.128,EMEA
Competitor011,54,286.03,13.433,APAC
Competitor012,54,39.176,687.705,AMER
Competitor013,54,305.013,77.732,EMEA
Competitor014,54,21.019,88.232,APAC
Competitor015,54,545.696,240.67,AMER
Competitor016,54,32.378,16.259,EMEA
Competitor017,54,144.563,105.896,APAC
Competitor018,54,138.862,98.459,AMER
Competitor019,54,48.552,105.044,EMEA
Competitor020,54,357.759,204.704,APAC
Competitor021,54,27.207,123.519,AMER
Competitor022,54,287.136,97.931,EMEA
Competitor023,54,37.725,29.046,APAC
Competitor024,54,107.683,93.9,AMER
Competitor025,54,140.842,37.85,EMEA
Competitor026,54,45.199,126.166,APAC
Competitor027,54,323.983,107.209,AMER
Competitor028,54,87.213,141.242,EMEA
Competitor029,54,295.427,474.503,APAC
Competitor030,54,42.128,19.42,AMER
Competitor031,54,52.79,202.267,EMEA
Competitor032,54,235.702,17.751,APAC
Competitor033,54,50.498,106.518,AMER
Competitor034,54,529.02,168.938,EMEA
Competitor035,54,24.206,87.645,APAC
Competitor036,54,81.677,143.795,AMER
Competitor037,54,26.824,25.58,EMEA
Competitor038,54,114.178,69.111,APAC
Competitor039,54,280.251,30.301,AMER
Competitor040,54,41.144,223.017,EMEA
Competitor041,54,634.935,98.182,APAC
Competitor042,54,34.281,61.526,AMER
Competitor043,54,476.484,155.215,EMEA
Competitor044,54,47.781,63.974,APAC
Competitor045,54,60.671,116.557,AMER
Us,54,542.854,297.554,EMEA
Competitor001,55,183.103,546.727,EMEA
Competitor002,55,26.569,42.034,APAC
Competitor003,55,115.558,131.585,AMER
Competitor004,55,137.667,31.695,EMEA
Competitor005,55,30.885,459.676,APAC
Competitor006,55,124.717,90.734,AMER
Competitor007,55,81.472,53.422,EMEA
Competitor008,55,420.581,124.076,APAC
Competitor009,55,48.426,33.015,AMER
Competitor010,55,81.564,78.903,EMEA
Competitor011,55,287.578,13.151,APAC
Competitor012,55,38.992,696.146,AMER
Competitor013,55,309.683,76.961,EMEA
Competitor014,55,19.803,89.729,APAC
Competitor015,55,558.253,252.076,AMER
Competitor016,55,31.287,16.168,EMEA
Competitor017,55,148.962,105.705,APAC
Competitor018,55,141.378,96.413,AMER
Competitor019,55,49.32,104.886,EMEA
Competitor020,55,366.84,204.604,APAC
Competitor021,55,27.397,123.709,AMER
Competitor022,55,295.714,98.545,EMEA
Competitor023,55,35.752,28.27,APAC
Competitor024,55,103.718,94.013,AMER
Competitor025,55,144.498,36.284,EMEA
Competitor026,55,44.711,124.788,APAC
Competitor027,55,335.251,107.516,AMER
Competitor028,55,86.74,141.233,EMEA
Competitor029,55,299.583,488.018,APAC
Competitor030,55,41.518,19.206,AMER
Competitor031,55,51.769,201.599,EMEA
Competitor032,55,239.409,17.618,APAC
Competitor033,55,48.957,105.374,AMER
Competitor034,55,543.882,169.994,EMEA
Competitor035,55,23.418,87.707,APAC
Competitor036,55,84.79,145.391,AMER
Competitor037,55,26.482,25.695,EMEA
Competitor038,55,115.336,69.808,APAC
Competitor039,55,278.8,29.874,AMER
Competitor040,55,39.388,233.047,EMEA
Competitor041,55,648.34,97.984,APAC
Competitor042,55,34.163,62.053,AMER
Competitor043,55,471.728,154.479,EMEA
Competitor044,55,48.5,64.051,APAC
Competitor045,55,61.722,115.354,AMER
Us,55,573.451,302.146,EMEA
Competitor001,56,188.046,553.749,EMEA
Competitor002,56,25.774,40.769,APAC
Competitor003,56,117.625,134.259,AMER
Competitor004,56,133.66,30.443,EMEA
Competitor005,56,29.752,473.755,APAC
Competitor006,56,121.326,90.354,AMER
Competitor007,56,82.367,54.199,EMEA
Competitor008,56,426.395,125.755,APAC
Competitor009,56,47.623,32.729,AMER
Competitor010,56,78.721,77.971,EMEA
Competitor011,56,278.363,12.681,APAC
Competitor012,56,39.279,713.005,AMER
Competitor013,56,314.814,76.511,EMEA
Competitor014,56,19.685,89.16,APAC
Competitor015,56,563.609,259.363,AMER
Competitor016,56,30.533,15.582,EMEA
Competitor017,56,149.969,103.972,APAC
Competitor018,56,141.16,98.909,AMER
Competitor019,56,49.408,106.124,EMEA
Competitor020,56,367.268,206.713,APAC
Competitor021,56,26.93,122.076,AMER
Competitor022,56,288.49,98.12,EMEA
Competitor023,56,35.753,27.566,APAC
Competitor024,56,106.009,94.057,AMER
Competitor025,56,145.014,35.723,EMEA
Competitor026,56,45.825,125.153,APAC
Competitor027,56,352.49,107.011,AMER
Competitor028,56,88.099,146.033,EMEA
Competitor029,56,311.917,482.356,APAC
Competitor030,56,38.724,18.092,AMER
Competitor031,56,52.448,207.179,EMEA
Competitor032,56,248.97,16.982,APAC
Competitor033,56,48.802,105.313,AMER
Competitor034,56,566.363,173.375,EMEA
Competitor035,56,22.269,87.799,APAC
Competitor036,56,82.887,148.096,AMER
Competitor037,56,25.66,24.687,EMEA
Competitor038,56,116.723,69.614,APAC
Competitor039,56,279.458,28.918,AMER
Competitor040,56,39.233,238.331,EMEA
Competitor041,56,669.892,97.148,APAC
Competitor042,56,33.13,63.152,AMER
Competitor043,56,490.297,157.406,EMEA
Competitor044,56,48.986,62.535,APAC
Competitor045,56,62.67,114.975,AMER
Us,56,578.697,303.702,EMEA
Competitor001,57,190.162,568.615,EMEA
Competitor002,57,26.153,40.277,APAC
Competitor003,57,118.524,134.765,AMER
Competitor004,57,129.592,30.22,EMEA
Competitor005,57,29.865,475.915,APAC
Competitor006,57,124.847,87.825,AMER
Competitor007,57,79.563,53.42,EMEA
Competitor008,57,423.441,127.988,APAC
Competitor009,57,46.532,32.402,AMER
Competitor010,57,81.253,77.37,EMEA
Competitor011,57,282.404,12.196,APAC
Competitor012,57,38.655,741.222,AMER
Competitor013,57,324.797,75.998,EMEA
Competitor014,57,20.191,88.508,APAC
Competitor015,57,564.23,268.514,AMER
Competitor016,57,30.172,15.903,EMEA
Competitor017,57,145.858,105.625,APAC
Competitor018,57,144.999,98.025,AMER
Competitor019,57,49.31,110.618,EMEA
Competitor020,57,377.352,206.952,APAC
Competitor021,57,26.252,122.518,AMER
Competitor022,57,304.157,99.073,EMEA
Competitor023,57,35.313,27.804,APAC
Competitor024,57,110.348,93.741,AMER
Competitor025,57,141.202,35.322,EMEA
Competitor026,57,44.907,123.952,APAC
Competitor027,57,352.611,105.77,AMER
Competitor028,57,88.389,146.024,EMEA
Competitor029,57,316.643,510.391,APAC
Competitor030,57,37.296,17.78,AMER
Competitor031,57,51.145,209.614,EMEA
Competitor032,57,256.128,17.025,APAC
Competitor033,57,47.555,103.66,AMER
Competitor034,57,594.148,170.195,EMEA
Competitor035,57,21.998,88.013,APAC
Competitor036,57,81.972,151.485,AMER
Competitor037,57,24.351,23.939,EMEA
Competitor038,57,114.847,69.525,APAC
Competitor039,57,291.32,28.43,AMER
Competitor040,57,38.834,244.336,EMEA
Competitor041,57,705.027,99.223,APAC
Competitor042,57,31.722,62.4,AMER
Competitor043,57,486.464,154.941,EMEA
Competitor044,57,49.072,61.846,APAC
Competitor045,57,62.527,115.829,AMER
Us,57,605.219,306.267,EMEA
Competitor001,58,196.207,597.582,EMEA
Competitor002,58,26.103,39.573,APAC
Competitor003,58,117.091,137.486,AMER
Competitor004,58,130.692,29.312,EMEA
Competitor005,58,29.265,493.612,APAC
Competitor006,58,126.633,87.798,AMER
Competitor007,58,79.561,53.077,EMEA
Competitor008,58,422.12,129.158,APAC
Competitor009,58,44.564,31.887,AMER
Competitor010,58,81.776,77.194,EMEA
Competitor011,58,291.046,11.586,APAC
Competitor012,58,38.463,746.561,AMER
Competitor013,58,330.021,75.36,EMEA
Competitor014,58,20.562,90.103,APAC
Competitor015,58,582.707,272.585,AMER
Competitor016,58,29.894,15.65,EMEA
Competitor017,58,141.228,106.36,APAC
Competitor018,58,155.161,96.271,AMER
Competitor019,58,50.19,111.626,EMEA
Competitor020,58,384.305,204.462,APAC
Competitor021,58,25.553,120.795,AMER
Competitor022,58,313.946,99.432,EMEA
Competitor023,58,35.059,26.46,APAC
Competitor024,58,110.483,93.262,AMER
Competitor025,58,143.319,35.128,EMEA
Competitor026,58,44.561,125.478,APAC
Competitor027,58,360.408,106.398,AMER
Competitor028,58,87.55,145.675,EMEA
Competitor029,58,318.916,517.473,APAC
Competitor030,58,36.758,18.01,AMER
Competitor031,58,51.595,208.234,EMEA
Competitor032,58,258.716,17.153,APAC
Competitor033,58,47.034,105.646,AMER
Competitor034,58,606.748,170.3,EMEA
Competitor035,58,21.737,87.22,APAC
Competitor036,58,87.158,152.776,AMER
Competitor037,58,24.576,23.092,EMEA
Competitor038,58,112.904,67.842,APAC
Competitor039,58,300.384,27.246,AMER
Competitor040,58,37.057,247.412,EMEA
Competitor041,58,724.421,98.552,APAC
Competitor042,58,31.008,62.575,AMER
Competitor043,58,497.805,153.502,EMEA
Competitor044,58,50.139,60.972,APAC
Competitor045,58,62.806,114.22,AMER
Us,58,600.866,309.956,EMEA
Competitor001,59,204.567,608.08,EMEA
Competitor002,59,24.973,37.909,APAC
Competitor003,59,114.264,137.503,AMER
Competitor004,59,131.256,27.989,EMEA
Competitor005,59,28.447,499.714,APAC
Competitor006,59,128.926,89.292,AMER
Competitor007,59,79.322,51.995,EMEA
Competitor008,59,427.981,127.333,APAC
Competitor009,59,44.466,31.17,AMER
Competitor010,59,79.078,77.329,EMEA
Competitor011,59,294.931,11.344,APAC
Competitor012,59,37.34,748.163,AMER
Competitor013,59,328.297,75.338,EMEA
Competitor014,59,21.045,90.809,APAC
Competitor015,59,600.064,269.575,AMER
Competitor016,59,29.244,15.401,EMEA
Competitor017,59,140.779,107.254,APAC
Competitor018,59,156.041,97.734,AMER
Competitor019,59,50.353,111.511,EMEA
Competitor020,59,419.058,201.387,APAC
Competitor021,59,25.341,121.818,AMER
Competitor022,59,318.049,98.735,EMEA
Competitor023,59,33.45,25.788,APAC
Competitor024,59,105.746,93.433,AMER
Competitor025,59,141.378,34.72,EMEA
Competitor026,59,45.735,127.628,APAC
Competitor027,59,370.685,105.31,AMER
Competitor028,59,88.758,142.482,EMEA
Competitor029,59,320.125,547.521,APAC
Competitor030,59,36.823,17.716,AMER
Competitor031,59,53.662,208.399,EMEA
Competitor032,59,264.873,16.749,APAC
Competitor033,59,45.504,106.031,AMER
Competitor034,59,610.707,170.085,EMEA
Competitor035,59,21.432,86.492,APAC
